suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c3_efficiency	20260326_152111	42	qwen2_vl	eurosat_fgvc	eurosat	raw	i2cl	I2CL	10	main	inherit	c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	eurosat_fgvc	eurosat	raw	stv	STV	11	main	inherit	c3_efficiency_eurosat_fgvc_seed42_stv_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	zero_shot	Zero-shot	12	main	inherit	c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	sav	SAV	13	main	inherit	c3_efficiency_naturalbench_vqa_seed42_sav_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_sav_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_sav_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_sav_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_sav_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	rsev2	RSEv2	14	main	inherit	c3_efficiency_naturalbench_vqa_seed42_rsev2_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_rsev2_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_rsev2_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_rsev2_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_rsev2_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	i2cl	I2CL	16	main	inherit	c3_efficiency_naturalbench_vqa_seed42_i2cl_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_i2cl_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_i2cl_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_i2cl_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_i2cl_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	stv	STV	17	main	inherit	c3_efficiency_naturalbench_vqa_seed42_stv_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_stv_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_stv_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_stv_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_stv_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	zero_shot	Zero-shot	18	main	inherit	c3_efficiency_sugarcrepe_seed42_zero_shot_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_zero_shot_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_zero_shot_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_zero_shot_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_zero_shot_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	sav	SAV	19	main	inherit	c3_efficiency_sugarcrepe_seed42_sav_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_sav_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_sav_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_sav_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_sav_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	rsev2	RSEv2	20	main	inherit	c3_efficiency_sugarcrepe_seed42_rsev2_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_rsev2_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_rsev2_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_rsev2_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_rsev2_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	mimic	MimIC	21	main	inherit	c3_efficiency_sugarcrepe_seed42_mimic_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_mimic_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_mimic_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_mimic_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_mimic_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	i2cl	I2CL	22	main	inherit	c3_efficiency_sugarcrepe_seed42_i2cl_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_i2cl_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_i2cl_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_i2cl_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_i2cl_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	sugarcrepe	sugarcrepe	pair	stv	STV	23	main	inherit	c3_efficiency_sugarcrepe_seed42_stv_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_stv_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_stv_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_stv_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_sugarcrepe_seed42_stv_qwen2_vl_20260326_152111.log
