suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	sav	SAV	10	worker_1	0	fgvc_baselines_pets_fgvc_seed42_sav_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_sav_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_sav_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_sav_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_sav_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	rse	RSE	11	worker_1	0	fgvc_baselines_pets_fgvc_seed42_rse_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rse_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rse_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rse_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rse_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	rsev2	RSEv2	12	worker_1	0	fgvc_baselines_pets_fgvc_seed42_rsev2_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	stv	STV	13	worker_1	0	fgvc_baselines_pets_fgvc_seed42_stv_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_stv_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_stv_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_stv_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_stv_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	i2cl	I2CL	14	worker_1	0	fgvc_baselines_pets_fgvc_seed42_i2cl_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	pets_fgvc	pets	raw	mimic	MimIC	15	worker_1	0	fgvc_baselines_pets_fgvc_seed42_mimic_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_mimic_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_mimic_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_mimic_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_pets_fgvc_seed42_mimic_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	zero_shot	Zero-shot	16	worker_1	0	fgvc_baselines_cub_fgvc_seed42_zero_shot_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_zero_shot_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_zero_shot_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_zero_shot_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_zero_shot_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	keco	KeCO	17	worker_1	0	fgvc_baselines_cub_fgvc_seed42_keco_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_keco_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_keco_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_keco_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_keco_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	sav	SAV	18	worker_1	0	fgvc_baselines_cub_fgvc_seed42_sav_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_sav_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_sav_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_sav_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_sav_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	rse	RSE	19	worker_1	0	fgvc_baselines_cub_fgvc_seed42_rse_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rse_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rse_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rse_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rse_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	rsev2	RSEv2	20	worker_1	0	fgvc_baselines_cub_fgvc_seed42_rsev2_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_rsev2_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	stv	STV	21	worker_1	0	fgvc_baselines_cub_fgvc_seed42_stv_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_stv_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_stv_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_stv_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_stv_qwen2_vl_20260401_122632.log
fgvc_baselines	20260401_122632	42	qwen2_vl	cub_fgvc	cub	raw	i2cl	I2CL	22	worker_1	0	fgvc_baselines_cub_fgvc_seed42_i2cl_qwen2_vl_20260401_122632	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260401_122632_fgvc_baselines/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260401_122632_fgvc_baselines/fgvc_baselines_cub_fgvc_seed42_i2cl_qwen2_vl_20260401_122632.log
